duty cycle (-)	amplitude (Pa)	normalized firing rate (-)
0.05128205128205128	23160.555650136557	
0.05128205128205128	25724.24257459497	
0.05128205128205128	28571.708988022667	
0.05128205128205128	31734.366993664804	
0.05128205128205128	35247.10576153392	
0.05128205128205128	39148.67641168862	
0.05128205128205128	43482.11950099161	
0.05128205128205128	48295.23982920676	
0.05128205128205128	53641.13380230722	
0.05128205128205128	59578.775170651876	
0.05128205128205128	66173.66560366057	
0.05128205128205128	73498.55727786303	
0.05128205128205128	81634.25544962553	
0.05128205128205128	90670.50986621024	
0.05128205128205128	100707.0048488604	
0.05128205128205128	111854.45897010346	
0.05128205128205128	124235.84645647575	
0.05128205128205128	137987.75379068567	
0.05128205128205128	153261.88647871045	
0.05128205128205128	170226.74260386958	
0.05128205128205128	189069.4716298515	0.26188059080187165
0.05128205128205128	209997.93895826172	0.32775071519242416
0.05128205128205128	233243.01901605987	0.3371276995655988
0.05128205128205128	259061.14216929968	0.4942746319232415
0.05128205128205128	287737.1235597027	0.4966018265950069
0.05128205128205128	319587.3050706517	0.5112627080140382
0.05128205128205128	354963.04508350854	0.5055150495876934
0.05128205128205128	394254.5945218393	0.5040776324989215
0.05128205128205128	437895.401942509	0.5034416677835772
0.05128205128205128	486366.8951656802	0.6700509538070084
0.05128205128205128	540203.7921927313	0.98884396821862
0.05128205128205128	600000.0000000003	0.9931584560708494
0.07692307692307693	10000.0	
0.07692307692307693	11106.919438024492	
0.07692307692307693	12336.365940276655	
0.07692307692307693	13701.902265664208	
0.07692307692307693	15218.592461241791	
0.07692307692307693	16903.168042713947	
0.07692307692307693	18774.21256978144	
0.07692307692307693	20852.366652490917	
0.07692307692307693	23160.555650136557	
0.07692307692307693	25724.24257459497	
0.07692307692307693	28571.708988022667	
0.07692307692307693	31734.366993664804	
0.07692307692307693	35247.10576153392	
0.07692307692307693	39148.67641168862	
0.07692307692307693	43482.11950099161	
0.07692307692307693	48295.23982920676	
0.07692307692307693	53641.13380230722	
0.07692307692307693	59578.775170651876	
0.07692307692307693	66173.66560366057	
0.07692307692307693	73498.55727786303	0.2866658236086155
0.07692307692307693	81634.25544962553	0.33617542097889463
0.07692307692307693	90670.50986621024	0.4969822554331579
0.07692307692307693	100707.0048488604	0.5041969756612901
0.07692307692307693	111854.45897010346	0.502667252064981
0.07692307692307693	124235.84645647575	0.5023586977329494
0.07692307692307693	137987.75379068567	0.6695401752194331
0.07692307692307693	153261.88647871045	0.9918116956439732
0.07692307692307693	170226.74260386958	0.9942550406509923
0.07692307692307693	189069.4716298515	0.9954131451171716
0.07692307692307693	209997.93895826172	0.9961334509512256
0.07692307692307693	233243.01901605987	0.9966392495354242
0.07692307692307693	259061.14216929968	0.9970842450005258
0.07692307692307693	287737.1235597027	0.9973580556358108
0.07692307692307693	319587.3050706517	0.9976219525985034
0.07692307692307693	354963.04508350854	0.9978727839669496
0.07692307692307693	394254.5945218393	0.9979913944327998
0.07692307692307693	437895.401942509	0.9981365170765699
0.07692307692307693	486366.8951656802	0.9981907879668784
0.07692307692307693	540203.7921927313	0.9983045118524912
0.07692307692307693	600000.0000000003	0.998332822380155
0.10256410256410256	10000.0	
0.10256410256410256	11106.919438024492	
0.10256410256410256	12336.365940276655	
0.10256410256410256	13701.902265664208	
0.10256410256410256	15218.592461241791	
0.10256410256410256	16903.168042713947	
0.10256410256410256	18774.21256978144	
0.10256410256410256	20852.366652490917	
0.10256410256410256	23160.555650136557	
0.10256410256410256	25724.24257459497	
0.10256410256410256	28571.708988022667	
0.10256410256410256	31734.366993664804	
0.10256410256410256	35247.10576153392	
0.10256410256410256	39148.67641168862	
0.10256410256410256	43482.11950099161	
0.10256410256410256	48295.23982920676	0.3350194264205081
0.10256410256410256	53641.13380230722	0.5014445027801898
0.10256410256410256	59578.775170651876	0.5011817771825203
0.10256410256410256	66173.66560366057	0.5015877253580381
0.10256410256410256	73498.55727786303	0.9950093944756636
0.10256410256410256	81634.25544962553	0.9960506948053098
0.10256410256410256	90670.50986621024	0.9969259913441336
0.10256410256410256	100707.0048488604	0.9975158907525216
0.10256410256410256	111854.45897010346	0.9975812276921204
0.10256410256410256	124235.84645647575	0.9977822056481358
0.10256410256410256	137987.75379068567	0.9981041479110456
0.10256410256410256	153261.88647871045	0.9982265548875672
0.10256410256410256	170226.74260386958	0.9983575119596356
0.10256410256410256	189069.4716298515	0.9984455564455532
0.10256410256410256	209997.93895826172	0.9985221654930057
0.10256410256410256	233243.01901605987	0.9985925349247184
0.10256410256410256	259061.14216929968	0.9986695808553548
0.10256410256410256	287737.1235597027	0.9986891405093996
0.10256410256410256	319587.3050706517	0.998723764712286
0.10256410256410256	354963.04508350854	0.998771088559234
0.10256410256410256	394254.5945218393	0.9987727332732844
0.10256410256410256	437895.401942509	0.998788707503402
0.10256410256410256	486366.8951656802	0.9988271751824808
0.10256410256410256	540203.7921927313	0.9988113799497824
0.10256410256410256	600000.0000000003	0.9988558811133632
0.1282051282051282	10000.0	
0.1282051282051282	11106.919438024492	
0.1282051282051282	12336.365940276655	
0.1282051282051282	13701.902265664208	
0.1282051282051282	15218.592461241791	
0.1282051282051282	16903.168042713947	
0.1282051282051282	18774.21256978144	
0.1282051282051282	20852.366652490917	
0.1282051282051282	23160.555650136557	
0.1282051282051282	25724.24257459497	
0.1282051282051282	28571.708988022667	
0.1282051282051282	31734.366993664804	
0.1282051282051282	35247.10576153392	
0.1282051282051282	39148.67641168862	0.33318441287574224
0.1282051282051282	43482.11950099161	0.5006884274102928
0.1282051282051282	48295.23982920676	0.8824437749507489
0.1282051282051282	53641.13380230722	0.9970837437890352
0.1282051282051282	59578.775170651876	0.9977370610889004
0.1282051282051282	66173.66560366057	0.9979951295909686
0.1282051282051282	73498.55727786303	0.9984081504305982
0.1282051282051282	81634.25544962553	0.9983324608656295
0.1282051282051282	90670.50986621024	0.9984522501445648
0.1282051282051282	100707.0048488604	0.9986725550995212
0.1282051282051282	111854.45897010346	0.9985794746143472
0.1282051282051282	124235.84645647575	0.998658198432888
0.1282051282051282	137987.75379068567	0.9987921213003332
0.1282051282051282	153261.88647871045	0.9988260081025728
0.1282051282051282	170226.74260386958	0.9988834593833744
0.1282051282051282	189069.4716298515	0.9988610115545896
0.1282051282051282	209997.93895826172	0.998896444001128
0.1282051282051282	233243.01901605987	0.998964038162388
0.1282051282051282	259061.14216929968	0.9989340248612316
0.1282051282051282	287737.1235597027	0.9990133182636954
0.1282051282051282	319587.3050706517	0.999000903407118
0.1282051282051282	354963.04508350854	0.999039815978403
0.1282051282051282	394254.5945218393	0.9990513830239232
0.1282051282051282	437895.401942509	0.9989914175764172
0.1282051282051282	486366.8951656802	0.9990175210508584
0.1282051282051282	540203.7921927313	0.9990243222167602
0.1282051282051282	600000.0000000003	0.9990678006792624
0.15384615384615385	10000.0	
0.15384615384615385	11106.919438024492	
0.15384615384615385	12336.365940276655	
0.15384615384615385	13701.902265664208	
0.15384615384615385	15218.592461241791	
0.15384615384615385	16903.168042713947	
0.15384615384615385	18774.21256978144	
0.15384615384615385	20852.366652490917	
0.15384615384615385	23160.555650136557	
0.15384615384615385	25724.24257459497	
0.15384615384615385	28571.708988022667	
0.15384615384615385	31734.366993664804	
0.15384615384615385	35247.10576153392	0.3334061868596654
0.15384615384615385	39148.67641168862	0.5003770047852321
0.15384615384615385	43482.11950099161	0.9974403370093906
0.15384615384615385	48295.23982920676	0.9982215205127924
0.15384615384615385	53641.13380230722	0.9984839515789438
0.15384615384615385	59578.775170651876	0.9985707487757832
0.15384615384615385	66173.66560366057	0.9986642352576978
0.15384615384615385	73498.55727786303	0.998830238141232
0.15384615384615385	81634.25544962553	0.9987555114724832
0.15384615384615385	90670.50986621024	0.9988079615413024
0.15384615384615385	100707.0048488604	0.9988863782490136
0.15384615384615385	111854.45897010346	0.9988960045971624
0.15384615384615385	124235.84645647575	0.9989142425575224
0.15384615384615385	137987.75379068567	0.9989294032374793
0.15384615384615385	153261.88647871045	0.9990254245712776
0.15384615384615385	170226.74260386958	0.9990313539050484
0.15384615384615385	189069.4716298515	0.9989963341938544
0.15384615384615385	209997.93895826172	0.9990616146756148
0.15384615384615385	233243.01901605987	0.9990231238371048
0.15384615384615385	259061.14216929968	0.9990561302328299
0.15384615384615385	287737.1235597027	0.99906263914685
0.15384615384615385	319587.3050706517	0.9990956839366412
0.15384615384615385	354963.04508350854	0.9990656601358632
0.15384615384615385	394254.5945218393	0.9990493832217872
0.15384615384615385	437895.401942509	0.9990486964424
0.15384615384615385	486366.8951656802	0.9990829425772066
0.15384615384615385	540203.7921927313	0.9991156369974141
0.15384615384615385	600000.0000000003	0.9991154686346456
0.1794871794871795	10000.0	
0.1794871794871795	11106.919438024492	
0.1794871794871795	12336.365940276655	
0.1794871794871795	13701.902265664208	
0.1794871794871795	15218.592461241791	
0.1794871794871795	16903.168042713947	
0.1794871794871795	18774.21256978144	
0.1794871794871795	20852.366652490917	
0.1794871794871795	23160.555650136557	
0.1794871794871795	25724.24257459497	
0.1794871794871795	28571.708988022667	
0.1794871794871795	31734.366993664804	
0.1794871794871795	35247.10576153392	0.5003578714853846
0.1794871794871795	39148.67641168862	0.9975727492165604
0.1794871794871795	43482.11950099161	0.9987611622979056
0.1794871794871795	48295.23982920676	0.9986968364028532
0.1794871794871795	53641.13380230722	0.9987923065800132
0.1794871794871795	59578.775170651876	0.9988113406295708
0.1794871794871795	66173.66560366057	0.9988676152293676
0.1794871794871795	73498.55727786303	0.9989648157262178
0.1794871794871795	81634.25544962553	0.9989164425033424
0.1794871794871795	90670.50986621024	0.9989471296573768
0.1794871794871795	100707.0048488604	0.9989757906445536
0.1794871794871795	111854.45897010346	0.9989548304160828
0.1794871794871795	124235.84645647575	0.9989521102982752
0.1794871794871795	137987.75379068567	0.9990142412291456
0.1794871794871795	153261.88647871045	0.9990230387889659
0.1794871794871795	170226.74260386958	0.9990137226488218
0.1794871794871795	189069.4716298515	0.9990575238582612
0.1794871794871795	209997.93895826172	0.99900362121863
0.1794871794871795	233243.01901605987	0.9990332275307012
0.1794871794871795	259061.14216929968	0.9990686222495117
0.1794871794871795	287737.1235597027	0.9990446625135104
0.1794871794871795	319587.3050706517	0.9989910565641892
0.1794871794871795	354963.04508350854	0.9990321933794866
0.1794871794871795	394254.5945218393	0.9989289682229742
0.1794871794871795	437895.401942509	0.999217540546785
0.1794871794871795	486366.8951656802	0.9992155594741574
0.1794871794871795	540203.7921927313	0.9992678524923012
0.1794871794871795	600000.0000000003	0.9993072700773497
0.20512820512820512	10000.0	
0.20512820512820512	11106.919438024492	
0.20512820512820512	12336.365940276655	
0.20512820512820512	13701.902265664208	
0.20512820512820512	15218.592461241791	
0.20512820512820512	16903.168042713947	
0.20512820512820512	18774.21256978144	
0.20512820512820512	20852.366652490917	
0.20512820512820512	23160.555650136557	
0.20512820512820512	25724.24257459497	
0.20512820512820512	28571.708988022667	
0.20512820512820512	31734.366993664804	0.25019091361325624
0.20512820512820512	35247.10576153392	0.5004316502190596
0.20512820512820512	39148.67641168862	0.9982912386417148
0.20512820512820512	43482.11950099161	0.9988501897293746
0.20512820512820512	48295.23982920676	0.998891166699232
0.20512820512820512	53641.13380230722	0.9989269766098176
0.20512820512820512	59578.775170651876	0.9989684104986856
0.20512820512820512	66173.66560366057	0.9989424192715756
0.20512820512820512	73498.55727786303	0.9989771338412846
0.20512820512820512	81634.25544962553	0.9989427536545152
0.20512820512820512	90670.50986621024	0.9990067152513796
0.20512820512820512	100707.0048488604	0.9989904362239446
0.20512820512820512	111854.45897010346	0.9990078173666584
0.20512820512820512	124235.84645647575	0.9990163248404064
0.20512820512820512	137987.75379068567	0.9990258083711484
0.20512820512820512	153261.88647871045	0.9989781726439264
0.20512820512820512	170226.74260386958	0.9989317139400872
0.20512820512820512	189069.4716298515	0.9989202952939849
0.20512820512820512	209997.93895826172	0.998845085551362
0.20512820512820512	233243.01901605987	0.9992246541158804
0.20512820512820512	259061.14216929968	0.9992632758438776
0.20512820512820512	287737.1235597027	0.9993281798064392
0.20512820512820512	319587.3050706517	0.9993032392992937
0.20512820512820512	354963.04508350854	0.9993903420577744
0.20512820512820512	394254.5945218393	0.9994111466959889
0.20512820512820512	437895.401942509	0.9993923241780472
0.20512820512820512	486366.8951656802	0.9994305274313986
0.20512820512820512	540203.7921927313	0.9994587888292478
0.20512820512820512	600000.0000000003	0.9994979756269948
0.23076923076923075	10000.0	
0.23076923076923075	11106.919438024492	
0.23076923076923075	12336.365940276655	
0.23076923076923075	13701.902265664208	
0.23076923076923075	15218.592461241791	
0.23076923076923075	16903.168042713947	
0.23076923076923075	18774.21256978144	
0.23076923076923075	20852.366652490917	
0.23076923076923075	23160.555650136557	
0.23076923076923075	25724.24257459497	
0.23076923076923075	28571.708988022667	
0.23076923076923075	31734.366993664804	0.33349616663303244
0.23076923076923075	35247.10576153392	0.997172778557778
0.23076923076923075	39148.67641168862	0.9985408365334368
0.23076923076923075	43482.11950099161	0.9988408134903406
0.23076923076923075	48295.23982920676	0.9988661187716572
0.23076923076923075	53641.13380230722	0.9988004371848318
0.23076923076923075	59578.775170651876	0.9988886743772438
0.23076923076923075	66173.66560366057	0.9989477046056052
0.23076923076923075	73498.55727786303	0.9989151547108424
0.23076923076923075	81634.25544962553	0.9989328801184404
0.23076923076923075	90670.50986621024	0.9988378483371008
0.23076923076923075	100707.0048488604	0.9988564513298166
0.23076923076923075	111854.45897010346	0.998689583089609
0.23076923076923075	124235.84645647575	0.9985716982674148
0.23076923076923075	137987.75379068567	0.9990929689092399
0.23076923076923075	153261.88647871045	0.9994367004673098
0.23076923076923075	170226.74260386958	0.9993483850525228
0.23076923076923075	189069.4716298515	0.9993714579422174
0.23076923076923075	209997.93895826172	0.9993743359911941
0.23076923076923075	233243.01901605987	0.9993558456963358
0.23076923076923075	259061.14216929968	0.9994505363969298
0.23076923076923075	287737.1235597027	0.9994918640190621
0.23076923076923075	319587.3050706517	0.9994734938209864
0.23076923076923075	354963.04508350854	0.9995156347044184
0.23076923076923075	394254.5945218393	0.9996143486713231
0.23076923076923075	437895.401942509	0.9996332303680812
0.23076923076923075	486366.8951656802	0.9996795230066936
0.23076923076923075	540203.7921927313	0.9996444447819799
0.23076923076923075	600000.0000000003	0.9996551357637524
0.2564102564102564	10000.0	
0.2564102564102564	11106.919438024492	
0.2564102564102564	12336.365940276655	
0.2564102564102564	13701.902265664208	
0.2564102564102564	15218.592461241791	
0.2564102564102564	16903.168042713947	
0.2564102564102564	18774.21256978144	
0.2564102564102564	20852.366652490917	
0.2564102564102564	23160.555650136557	
0.2564102564102564	25724.24257459497	
0.2564102564102564	28571.708988022667	
0.2564102564102564	31734.366993664804	0.5005996192960239
0.2564102564102564	35247.10576153392	0.997885840332548
0.2564102564102564	39148.67641168862	0.9985502883712196
0.2564102564102564	43482.11950099161	0.9987327497078641
0.2564102564102564	48295.23982920676	0.9986836746106852
0.2564102564102564	53641.13380230722	0.9987013030977496
0.2564102564102564	59578.775170651876	0.998667002135148
0.2564102564102564	66173.66560366057	0.9985904108668412
0.2564102564102564	73498.55727786303	0.9985441295125392
0.2564102564102564	81634.25544962553	0.9982379799000716
0.2564102564102564	90670.50986621024	0.9982172882894156
0.2564102564102564	100707.0048488604	0.9992979932512808
0.2564102564102564	111854.45897010346	0.999348235147354
0.2564102564102564	124235.84645647575	0.99935792176576
0.2564102564102564	137987.75379068567	0.999565854556353
0.2564102564102564	153261.88647871045	0.9996145699593908
0.2564102564102564	170226.74260386958	0.9994637143149896
0.2564102564102564	189069.4716298515	0.9995239114994388
0.2564102564102564	209997.93895826172	0.9995206091800468
0.2564102564102564	233243.01901605987	0.9996015310743264
0.2564102564102564	259061.14216929968	0.9996601728275252
0.2564102564102564	287737.1235597027	0.9997319043542854
0.2564102564102564	319587.3050706517	0.9998222322865468
0.2564102564102564	354963.04508350854	0.9998067754963856
0.2564102564102564	394254.5945218393	0.9998614978734928
0.2564102564102564	437895.401942509	0.9998730477270756
0.2564102564102564	486366.8951656802	0.9998391151880988
0.2564102564102564	540203.7921927313	0.9999363457984723
0.2564102564102564	600000.0000000003	0.9999403906744666
0.28205128205128205	10000.0	
0.28205128205128205	11106.919438024492	
0.28205128205128205	12336.365940276655	
0.28205128205128205	13701.902265664208	
0.28205128205128205	15218.592461241791	
0.28205128205128205	16903.168042713947	
0.28205128205128205	18774.21256978144	
0.28205128205128205	20852.366652490917	
0.28205128205128205	23160.555650136557	
0.28205128205128205	25724.24257459497	
0.28205128205128205	28571.708988022667	
0.28205128205128205	31734.366993664804	0.5004267320734347
0.28205128205128205	35247.10576153392	0.9981717820781796
0.28205128205128205	39148.67641168862	0.9984254192988524
0.28205128205128205	43482.11950099161	0.9985168519979996
0.28205128205128205	48295.23982920676	0.9982729681375372
0.28205128205128205	53641.13380230722	0.9979635654966562
0.28205128205128205	59578.775170651876	0.9977434479824308
0.28205128205128205	66173.66560366057	0.9977363999871168
0.28205128205128205	73498.55727786303	0.9996785397606136
0.28205128205128205	81634.25544962553	0.9994658790750895
0.28205128205128205	90670.50986621024	0.9995503721859372
0.28205128205128205	100707.0048488604	0.9995670607172196
0.28205128205128205	111854.45897010346	0.9995978000177412
0.28205128205128205	124235.84645647575	0.9996102558586756
0.28205128205128205	137987.75379068567	0.9998240515655178
0.28205128205128205	153261.88647871045	0.99970635626427
0.28205128205128205	170226.74260386958	0.9997908610420454
0.28205128205128205	189069.4716298515	0.9998813032149334
0.28205128205128205	209997.93895826172	1.0000346258571602
0.28205128205128205	233243.01901605987	1.000044775763088
0.28205128205128205	259061.14216929968	1.0000777767272768
0.28205128205128205	287737.1235597027	1.0000595393014144
0.28205128205128205	319587.3050706517	1.0000916648653124
0.28205128205128205	354963.04508350854	1.0000993253270167
0.28205128205128205	394254.5945218393	1.0001042454635525
0.28205128205128205	437895.401942509	1.000147704855559
0.28205128205128205	486366.8951656802	1.0002010555758003
0.28205128205128205	540203.7921927313	1.000166629861017
0.28205128205128205	600000.0000000003	1.0001240312439523
0.3076923076923077	10000.0	
0.3076923076923077	11106.919438024492	
0.3076923076923077	12336.365940276655	
0.3076923076923077	13701.902265664208	
0.3076923076923077	15218.592461241791	
0.3076923076923077	16903.168042713947	
0.3076923076923077	18774.21256978144	
0.3076923076923077	20852.366652490917	
0.3076923076923077	23160.555650136557	
0.3076923076923077	25724.24257459497	
0.3076923076923077	28571.708988022667	
0.3076923076923077	31734.366993664804	0.5003960408536423
0.3076923076923077	35247.10576153392	0.9981033116136095
0.3076923076923077	39148.67641168862	0.998067539626191
0.3076923076923077	43482.11950099161	0.9977628262600428
0.3076923076923077	48295.23982920676	0.9971864450232004
0.3076923076923077	53641.13380230722	0.9973240279789728
0.3076923076923077	59578.775170651876	0.9997185766529918
0.3076923076923077	66173.66560366057	0.9997328490810028
0.3076923076923077	73498.55727786303	0.9998153013009282
0.3076923076923077	81634.25544962553	0.9998282208488001
0.3076923076923077	90670.50986621024	0.9998930254794824
0.3076923076923077	100707.0048488604	0.9999867195126088
0.3076923076923077	111854.45897010346	1.0000511747134484
0.3076923076923077	124235.84645647575	1.0001189247673101
0.3076923076923077	137987.75379068567	1.0002086448423229
0.3076923076923077	153261.88647871045	1.0003177154332443
0.3076923076923077	170226.74260386958	1.0002881837205666
0.3076923076923077	189069.4716298515	1.0003403127206014
0.3076923076923077	209997.93895826172	1.0003168279859664
0.3076923076923077	233243.01901605987	1.0003788672144571
0.3076923076923077	259061.14216929968	1.000369797741048
0.3076923076923077	287737.1235597027	1.0004409176717115
0.3076923076923077	319587.3050706517	1.000433900293676
0.3076923076923077	354963.04508350854	1.000484059901852
0.3076923076923077	394254.5945218393	1.0004950756439652
0.3076923076923077	437895.401942509	1.000409425076865
0.3076923076923077	486366.8951656802	1.0003650533063542
0.3076923076923077	540203.7921927313	1.0004038497370409
0.3076923076923077	600000.0000000003	1.0003884442065958
0.3333333333333333	10000.0	
0.3333333333333333	11106.919438024492	
0.3333333333333333	12336.365940276655	
0.3333333333333333	13701.902265664208	
0.3333333333333333	15218.592461241791	
0.3333333333333333	16903.168042713947	
0.3333333333333333	18774.21256978144	
0.3333333333333333	20852.366652490917	
0.3333333333333333	23160.555650136557	
0.3333333333333333	25724.24257459497	
0.3333333333333333	28571.708988022667	
0.3333333333333333	31734.366993664804	0.5007132953608856
0.3333333333333333	35247.10576153392	0.9977926054106756
0.3333333333333333	39148.67641168862	0.9971406615160664
0.3333333333333333	43482.11950099161	0.996712366434402
0.3333333333333333	48295.23982920676	1.0002653339837984
0.3333333333333333	53641.13380230722	1.0003670117625598
0.3333333333333333	59578.775170651876	1.000407790983995
0.3333333333333333	66173.66560366057	1.000417887473412
0.3333333333333333	73498.55727786303	1.0004061643972562
0.3333333333333333	81634.25544962553	1.0004647932100617
0.3333333333333333	90670.50986621024	1.0001935650004372
0.3333333333333333	100707.0048488604	1.000505795591993
0.3333333333333333	111854.45897010346	1.0006626621844767
0.3333333333333333	124235.84645647575	1.00046444203956
0.3333333333333333	137987.75379068567	1.000549302544492
0.3333333333333333	153261.88647871045	1.0007212517534796
0.3333333333333333	170226.74260386958	1.0007516844713449
0.3333333333333333	189069.4716298515	1.000827533302976
0.3333333333333333	209997.93895826172	1.000875259823996
0.3333333333333333	233243.01901605987	1.0009559537275656
0.3333333333333333	259061.14216929968	1.0010569072540692
0.3333333333333333	287737.1235597027	1.4100502068892684
0.3333333333333333	319587.3050706517	1.7348870269232453
0.3333333333333333	354963.04508350854	1.9502996579138767
0.3333333333333333	394254.5945218393	1.9511192678429767
0.3333333333333333	437895.401942509	1.9505654286305336
0.3333333333333333	486366.8951656802	2.05920711122568
0.3333333333333333	540203.7921927313	2.0600930989211497
0.3333333333333333	600000.0000000003	2.060394600718716
0.35897435897435903	10000.0	
0.35897435897435903	11106.919438024492	
0.35897435897435903	12336.365940276655	
0.35897435897435903	13701.902265664208	
0.35897435897435903	15218.592461241791	
0.35897435897435903	16903.168042713947	
0.35897435897435903	18774.21256978144	
0.35897435897435903	20852.366652490917	
0.35897435897435903	23160.555650136557	
0.35897435897435903	25724.24257459497	
0.35897435897435903	28571.708988022667	0.19991625143871225
0.35897435897435903	31734.366993664804	0.9948784035153831
0.35897435897435903	35247.10576153392	0.997114686419992
0.35897435897435903	39148.67641168862	0.9956888847125224
0.35897435897435903	43482.11950099161	1.0015099806237822
0.35897435897435903	48295.23982920676	1.001227391886732
0.35897435897435903	53641.13380230722	1.0009426109728925
0.35897435897435903	59578.775170651876	1.0010957437654542
0.35897435897435903	66173.66560366057	1.001028793234409
0.35897435897435903	73498.55727786303	1.000907369254742
0.35897435897435903	81634.25544962553	1.0011303862894645
0.35897435897435903	90670.50986621024	1.0009238818725472
0.35897435897435903	100707.0048488604	1.0012083309855146
0.35897435897435903	111854.45897010346	1.0014002868877776
0.35897435897435903	124235.84645647575	1.0014203646141309
0.35897435897435903	137987.75379068567	1.6262419430277175
0.35897435897435903	153261.88647871045	1.9498570461286824
0.35897435897435903	170226.74260386958	1.951451327975164
0.35897435897435903	189069.4716298515	1.9515947246722432
0.35897435897435903	209997.93895826172	2.0601202785546384
0.35897435897435903	233243.01901605987	2.0602621479296075
0.35897435897435903	259061.14216929968	2.0604553670678527
0.35897435897435903	287737.1235597027	2.0605284730356748
0.35897435897435903	319587.3050706517	2.060705795767053
0.35897435897435903	354963.04508350854	2.06081449532925
0.35897435897435903	394254.5945218393	2.060816309028476
0.35897435897435903	437895.401942509	2.0603970950921493
0.35897435897435903	486366.8951656802	2.060198351476969
0.35897435897435903	540203.7921927313	2.0601300442674675
0.35897435897435903	600000.0000000003	2.059979959967232
0.3846153846153846	10000.0	
0.3846153846153846	11106.919438024492	
0.3846153846153846	12336.365940276655	
0.3846153846153846	13701.902265664208	
0.3846153846153846	15218.592461241791	
0.3846153846153846	16903.168042713947	
0.3846153846153846	18774.21256978144	
0.3846153846153846	20852.366652490917	
0.3846153846153846	23160.555650136557	
0.3846153846153846	25724.24257459497	
0.3846153846153846	28571.708988022667	0.2498956107766053
0.3846153846153846	31734.366993664804	0.9968597425463472
0.3846153846153846	35247.10576153392	0.9955143729448824
0.3846153846153846	39148.67641168862	1.0038689028254693
0.3846153846153846	43482.11950099161	1.0028772187397543
0.3846153846153846	48295.23982920676	1.0022542672577428
0.3846153846153846	53641.13380230722	1.0016605346020362
0.3846153846153846	59578.775170651876	1.001484774610062
0.3846153846153846	66173.66560366057	1.002235169292768
0.3846153846153846	73498.55727786303	1.2222846532626783
0.3846153846153846	81634.25544962553	1.8463913032254369
0.3846153846153846	90670.50986621024	1.9513362894303719
0.3846153846153846	100707.0048488604	1.9522102647167785
0.3846153846153846	111854.45897010346	2.0607243171671943
0.3846153846153846	124235.84645647575	2.0604300509391864
0.3846153846153846	137987.75379068567	2.0604995098577765
0.3846153846153846	153261.88647871045	2.0605984527407144
0.3846153846153846	170226.74260386958	2.0603433071008053
0.3846153846153846	189069.4716298515	2.060170266290525
0.3846153846153846	209997.93895826172	2.059858724713564
